brand,video_id,video_title,channel,published_at,view_count,comment_count,text,flagged_signals,type
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,You can tell by the texture obviously,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,It is really easy to tell which food is which from the texture so there is no point in a blind taste test,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,Lmao he mixed the plates himself,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,Btw the FDA requires that all pet food has to be human safe as well after the great depression so they’re literally just doing the bare minimum and calling it premium,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,What an average bengals fan does in hopes they get a defense.,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,I was looking into fresh pet and there are ALOT of reviews of people's dogs getting sick after switching to fresh pet diet.,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,"“Sir is that for you?”
“Nahhh it’s for my dog”",,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,"""Hey man what's ya have for dinner?""
""Fresh Dog Food""",,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,That’s a Japanese sweet potato:o,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,"“Human can eat fresh pet too” dawg what?!?!!😂😂😂😂😂








They process animals?",,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,He says blind taste test and yet he knows which one he's moving around,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,"fun fact. during the great depression many people ate dog food as it was cheaper than human food, many people got terribly ill due to it not being fda compliant and thus non safe for humans. after the great depression it was mandated that all animal food be safe for human consumption",,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,Not surprised. My teachers used to tell me that real poor people used to buy cat or dog food and eat that.,,comment
New Barn Organics,XSNjaPNrMzk,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,ShaneToday Reviews,2025-04-09T21:43:35Z,9181093,832,They claim this dog food tastes like REAL food...let&#39;s see if it&#39;s true,,video_title
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,"I buy THE VERY BEST eggs no matter what the price because they are a MAIN FOOD in my diet. However, I save money when I don't buy Frosted flakes, Oreos, chips, pop, fast food and candy.",best,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,There’s a report that Vital farms sold out to a company called Black Rock. Black Rock chicken feed contains corn and soy. Basically it stated that 99% of farmers are feeding their chicken corn and soy feed.,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,I started raising chickens last year and now I have loads of super fresh eggs. I eat 2-3 a day. They're the best and my chickies are so funny and social. Plus I'm able to give my parents and my brother's family my surplus so that they can have fresh healthy eggs too. I love blessing them with my extras. 🙂,love|best,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,Still buy from local farms. Price is 6.00,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,"Yes, Sir!
We raise our chickens on pasture on our little 5 acre homestead for eggs and meat for our family and friends…. VERY different color, texture, and taste!❣️
Great Video as usual, Thank You!!",,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,"These days, you’re lucky to get any eggs. Period.",,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,Just wait until you have backyard chicken eggs. I never understood how eggs could be so different until I got eggs from my cousin’s pampered hens 🐔,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,egg yolk color is just from keratin.  easy to add it the feed to trick people.  it has little to do with the egg quality or flavor.,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,I feel very blessed I live somewhere where I can go and get my eggs directly from the farm.,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,The difference in taste is remarkable. The absolute best eggs I've ever tasted are vital farms organic.,best,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,"Thank you, Mr. Bobby. You've been very informative! I appreciate you sharing, bruh❤. 😊",,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,Me too I like pasture-raised eggs I got the last pasture raised today but I did find a farm not far from me that has pasture-raised plus meat and everything else I'm going to look them up case anybody's interested it's in Harvard Illinois and the name of the farm is Wanda Farm,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,"I bought those pasture raised eggs 2 days ago, and the organic ones too. Always try to buy the best ones.",best,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,"Eggs have been receiving significant attention lately, and for valid reasons. However, their increased demand has made them increasingly scarce and valuable, resembling the rarity of diamonds.😮",,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,"Per their website, Vital Farms adds paprika and Marigold to the feed to make the yolks darker.  Also, when Bobby is poking the yolks, he pokes the ones on the left in the middle, causing the yoke to easily break; and when he pokes the vital Farms yolks, he pokes them on the outer edge where the yolk cannot be broken, which is very deceiving.",,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,Thank you for clarifying that! 😍,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,Very true! But not everyone can buy these eggs right now,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,Don't listen to bro all it means is the chicken had more corn or alfalfa and doesn't change anything at all its the same taste and nutritional value,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,Cage free and free range are just marketing terms but pasture raised isn't. Rrrright.,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,My girlfriend just gave me a 24 pack of eggs from her chickens and they have the orange yolks! I’m returning the favor with homemade sourdough ❤,,comment
New Barn Organics,xhKFdqTv4uo,Which Eggs To Buy?,Bobby Parrish,2025-02-09T20:21:51Z,347531,307,Which Eggs To Buy?,,video_title
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Trustified just exposed this,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,basically ₹20 Egg ki murgi achhe ghar se hoti hai,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,"Lagta hai ab khud murgi paalni padegi , ab vishwas uth gaya hai india ke business wale logon se .",,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Enriched with Carcinogens 😅,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,In High quality products ke chakkar mai Bank balance low quality hojayega😂😂,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Ha ha eggoz 😂😂😂 mst mehnga hai usko khao,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Egg pro coming 🔜,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Moral of the story : khana hi chhod do 😢😅,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,sir free range is just a scam they allow only 5 meter square per 100 hens and we just saw what happened to eggoz blind test,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,eggos was more expensive than regular eggs too,expensive,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Murgi ko ashwagandha kon khilathe hai bhai,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Ek hi toh budget protein tha 😢😢😢,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,"MEIN SOCH RHA HU
GHAR PR 10MURGI PAL LU
KUKI EGG CHEMICAL K AARE😅",,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,He is going to start his own egg brand,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Sir are you trying to convey that the macro content in both may be same but country eggs are more richer in micronutrient content than broiler eggs ?,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Is there any research done which proves that those extra nutrients are actually present in those high quality eggs. And there are also a scam going on where normal eggs are sold by claiming them as high quality eggs ( colouring the shell),,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Yes sir Natural desi eggs are really good for human health 👍,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Wonderful,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,Itne mehge eggs lene se accha hai ki chiken meat hii lele. Protein bhi jyada milgayega 😅,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,yolk bhi orange aur tasty hota hai,,comment
New Barn Organics,mBaN2MfR6P0,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,We R Stupid,2025-05-28T09:41:36Z,224022,311,₹5 Egg vs ₹20 Egg.. Which is Better?? #sho,,video_title
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,I believe Aldi is owned by one brother and Trader Joe’s by the other.,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,Also wanted to note - Aldi will be lowering prices on hundreds of items this summer to help everyone out ❤,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,I just started going to aldi’s and it makes a huge impact in my grocery bill,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,It’s hit and miss though. Some of Aldi’s knockoff brands are just as good as the name brand but others are not. You just have to buy ‘n try for yourself.,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,Oreos stole their cookie from HyDrox. LMFAO!,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,Aldis had a wonderful cheese section! Great price.,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,Aldi's is a blessing to all people  but especially those who can't afford anything name brand.,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,Don’t know what I’d do without that store and our affordable grocery bills. I feel lucky to have one just mins from my house .❤,affordable,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,"Well regardless of who owns who, it's the savings that matters 😊",,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,I love Aldi and they're seasonal items are great,love,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,I went to my Aldi's today. Love it😊,love,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,"And Aldi’s has superior quality products, if these name brands are not suing other grocery stores for having their own store brand products, then I don’t see how they could possibly win, because almost every store markets dupes 🤷🏽‍♀️",,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,i prefer the Aldi brand in most things. so go. plus they dont use the dyes the others do.,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,"I just tried the popz last night, so good!! they did a good job 👏 dupe’in that up 😋",,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,"If you're not shopping at Aldi, you're throwing away money!",,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,My fav Aldi dupe is the Clancy's White Cheddar Popcorn. It is an EXACT dupe of the Smartfood White Cheddar Popcorn and it so much cheaper.,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,I am now an Aldi’s shopper! And I have a GIANT one that just opened!!! Not even two miles away! 😁😁😁,,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,"Aldi is amazing. I do about 90% of our grocery shopping there. Aldi and Trader Joe's used to be 1 company, owned by 2 brothers. They divided it into 2 separate chains because 1 wanted to sell cigarettes, and the other didn't. Many of their products are the same, with slightly different names and labels. They have cleaner ingredients in their products because they are German based and have higher standards over there for food products.",ingredients,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,"They also have imitation GS cookies: ThinMints, Tagalongs, & Samoas. 😋",,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,I love Aldis.  Their Clancy chips are amazing and 1/2 the price of the brand names.,love,comment
New Barn Organics,quKeijla-8Y,Aldi&#39;s Dupes: Big Name Brands!,LORAfied,2025-06-09T20:07:00Z,1164808,1301,Aldi&#39;s Dupes: Big Name Brands!,,video_title
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Where can I get these seeds,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Damn yall had to name it GDK gonna get someone hurt 😭🤣,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Those look fire that GDK look super !,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,"Lookin good.. beautiful strain, honestly...",,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Beautiful 😍 🤩 👌 much love from South Louisiana Cajun Country ✌️ HAPPY 420💚,love,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,"My seedsman plain blueberry was purple, fruity pebbles and dank stank. Huge calyxes too. Blueberry sized.  Get a few nanners where I pushed them so long to how I like it. Took a few seeds to find the perfect pheno.. that's gorgeous flower man. 👍",,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,gahhh daaaaamnnnnnn! Fire as always! Keep it up big homie! Imma need to check those out. Tent is getting cleaned soon 😮,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,❤❤❤❤ that looks really good,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,All looking FIRE,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Nice bro. I'm just about to harvest my first crop. I'm all-in,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Damb son!,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Respect Bro 👊🏾,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,"Beautiful, great job! O",,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,That looks insane,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,❤❤❤ all 3 top shelf,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,😍😍😍😍😍💯🔥👊💚💚,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Id like to do a nice pheno hunt over this year.,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Sounds like gdp my favorite it but now I needs to try this yoo,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Sweet,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,What if you live out in the middle of the woods and you don't have neighbors for miles and miles,,comment
New Barn Organics,nwJwd8NAEJQ,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,How Weed Grow at Home - Indoor Cannabis Tutorials,2025-07-21T20:22:51Z,147196,232,Top 3 Best Tasting Weed Strains of 2025 | Most Flavorful Cannabis with Amazing Terpene Profiles,,video_title
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,I'm so glad you like it. Coconut water is so good for you and helps with recovery.,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,Well im from the Caribbean I drink the real thing lol straight from the tree,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,I'm not big on coconut water but I'm convinced to try this one 😍,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,Wow thanks for sharing because I was just thinking 🤔 I need a good coconut 🥥 water 💦 too lol ❤,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,My favorite ❤️ I’m obsessed,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,😂😂😂😂😂❤❤,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,We told you!! 😂 Glad you like this one!,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,😂😂😂,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,💞💞,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,Gurl you crazy 🤪,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,Lol u so funny and beautiful,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,Girrlll yesss that’s my jam. It’s so good 😩,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,"Yesss that all I drink ! My Harmless Coconut water & Water😍❤️🔥They use to be just pink, lately they’ve been clear!❤️",,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,I loveeeee this coconut water ❤,love,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,That is some of the best coconut water ever. 😋  i cant stand added sugar in my coconut water at all it makes it too sweet to me. And this doesn't add anything,best|sugar,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,Trying the 100% pure brand! It’s the best,best,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,😂the scream is 🎉new sub 💃🏾💃🏾💃🏾let’s get healthy,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,❤❤❤❤❤❤ we told you,,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,The only one I drink. It’s the best one out. Sprouts has one too from their brand and that one’s good as well kind of remind you of harmless harvest,best,comment
Harmless Harvest,tZWHKyWKfrk,COCONUT WATER REVIEW‼️🥥🌴💦,rashaya b.,2025-09-13T18:48:25Z,7386,55,I'm gonna have to try it,,comment
